"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 11:10:57 CST 2022","Fri Nov 25 11:10:57 CST 2022","158","","test_api_all","","","","区号不存在，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:50 CST 2022","Fri Nov 25 11:10:50 CST 2022","133","","test_api_all","","","","用其他企业的部门id添加员工，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:43 CST 2022","Fri Nov 25 11:10:43 CST 2022","193","","test_api_all","","","","导出在线的授权用户","请求方法是 GET，请求url是 /api/meetings/onlines/317823/users/excel,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:38 CST 2022","Fri Nov 25 11:10:38 CST 2022","190","","test_api_all","","","","授权参会人","请求方法是 POST，请求url是 /api/meetings/948947/authorizations/excel,请求头是 {""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","1","","test_api_all","","","","默认会控-讨论316805","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:12:25 CST 2022","Fri Nov 25 11:12:25 CST 2022","146","","test_api_all","","","","roomid不存在，新增失败","请求方法是 POST，请求url是 /security/meeting/data,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:11 CST 2022","Fri Nov 25 11:10:12 CST 2022","532","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"passed","Fri Nov 25 11:10:05 CST 2022","Fri Nov 25 11:10:05 CST 2022","528","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"skipped","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:28 CST 2022","0","","test_api_all","","","","CheckRoomRemainTime服务","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:49 CST 2022","Fri Nov 25 11:10:49 CST 2022","134","","test_api_all","","","","无效类型用户，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","默认会控-自定义无316809","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:09 CST 2022","Fri Nov 25 11:10:09 CST 2022","237","","test_api_all","","","","获取验证图片，获取id","请求方法是 GET，请求url是 /open/image/verification?data=%2B33644631731&type=login,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"passed","Fri Nov 25 11:10:32 CST 2022","Fri Nov 25 11:10:32 CST 2022","132","","test_api_all","","","","查询部门下的会议室，查询成功","请求方法是 GET，请求url是 /api/meetings?departmentId=557091,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:26 CST 2022","Fri Nov 25 11:12:26 CST 2022","137","","test_api_all","","","","查询不存在的数据","请求方法是 GET，请求url是 /security/meeting/data?type=0&roomId=317753,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:14 CST 2022","Fri Nov 25 11:10:15 CST 2022","403","","test_api_all","","","","查询部门信息，返回正确","请求方法是 GET，请求url是 /api/customer/departments,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:27 CST 2022","Fri Nov 25 11:12:27 CST 2022","128","","test_api_all","","","","roomid不存在，修改失败","请求方法是 PUT，请求url是 /security/meeting/data/${id1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:35 CST 2022","Fri Nov 25 11:10:35 CST 2022","160","","test_api_all","","","","授权为参会人，授权成功","请求方法是 POST，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:02 CST 2022","Fri Nov 25 11:11:02 CST 2022","149","","test_api_all","","","","预置数据：查询新增的部门id","请求方法是 GET，请求url是 /api/customer/departments,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:35 CST 2022","Fri Nov 25 11:10:35 CST 2022","144","","test_api_all","","","","非授权用户排序失败","请求方法是 PUT，请求url是 /api/meetings/335239/authorizations/batchSort,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:20 CST 2022","Fri Nov 25 11:12:20 CST 2022","147","","test_api_all","","","","查询企业信息","请求方法是 GET，请求url是 /api/v1/company/profile,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:33 CST 2022","Fri Nov 25 11:10:33 CST 2022","150","","test_api_all","","","","禁用邀请码，更新成功","请求方法是 PUT，请求url是 /api/meetings/317929/invitation,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:56 CST 2022","Fri Nov 25 11:10:56 CST 2022","181","","test_api_all","","","","修改手机号，修改成功","请求方法是 PUT，请求url是 /api/customer/users/${userId1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:48 CST 2022","217","","test_api_all","","","","发送关机命令，发送成功","请求方法是 POST，请求url是 /api/v1/terminal/command,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:53 CST 2022","Fri Nov 25 11:10:53 CST 2022","153","","test_api_all","","","","手机号为空，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:45 CST 2022","Fri Nov 25 11:10:45 CST 2022","0","","test_api_all","","","","3",""
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认讨论-培训316561","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:10:13 CST 2022","Fri Nov 25 11:10:13 CST 2022","0","","test_api_all","","","","测试1",""
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","5","","test_api_all","","","","获取keycode","请求方法是 POST，请求url是 /companies/key-code,请求头是 {""content-type"":""application/json""}"
"skipped","Fri Nov 25 11:10:27 CST 2022","Fri Nov 25 11:10:27 CST 2022","0","","test_api_all","","","","2",""
"passed","Fri Nov 25 11:10:29 CST 2022","Fri Nov 25 11:10:29 CST 2022","181","","test_api_all","","","","启用管理员密码，长度超过32位，新增失败","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:44 CST 2022","Fri Nov 25 11:10:44 CST 2022","1","","test_api_all","","","","测试1",""
"passed","Fri Nov 25 11:10:05 CST 2022","Fri Nov 25 11:10:05 CST 2022","202","","test_api_all","","","","验证坐标点，发送短信验证码","请求方法是 POST，请求url是 /open/image/verification,请求头是 {""content-type"":""application/json""}"
"passed","Fri Nov 25 11:10:23 CST 2022","Fri Nov 25 11:10:23 CST 2022","514","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"passed","Fri Nov 25 11:10:16 CST 2022","Fri Nov 25 11:10:16 CST 2022","153","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:52 CST 2022","Fri Nov 25 11:10:52 CST 2022","199","","test_api_all","","","","状态为停用，用户添加成功","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:27 CST 2022","Fri Nov 25 11:10:27 CST 2022","0","","test_api_all","","","","测试1",""
"passed","Fri Nov 25 11:10:27 CST 2022","Fri Nov 25 11:10:27 CST 2022","135","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","0","","test_api_all","","","","GetCompanyLicenseCount服务","请求方法是 ICE，请求url是 ‘,请求头是 {}"
"passed","Fri Nov 25 11:10:50 CST 2022","Fri Nov 25 11:10:50 CST 2022","182","","test_api_all","","","","无效区号，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","12","","test_api_all","","","","部门名称过长新增部门","请求方法是 POST，请求url是 /companies/departments,请求头是 {""content-type"":""application/json"",""Key-Code"":""${Key-Code}""}"
"passed","Fri Nov 25 11:11:04 CST 2022","Fri Nov 25 11:11:04 CST 2022","149","","test_api_all","","","","导入非指定模板内容，导入失败","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:44 CST 2022","Fri Nov 25 11:10:44 CST 2022","172","","test_api_all","","","","个人会议查询","请求方法是 GET，请求url是 /api/meeting/personal,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认会控-历史自定义全 316257","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:11:00 CST 2022","Fri Nov 25 11:11:00 CST 2022","165","","test_api_all","","","","邮箱为空，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:33 CST 2022","Fri Nov 25 11:10:34 CST 2022","153","","test_api_all","","","","刷新邀请码，刷新成功","请求方法是 PATCH，请求url是 /api/meetings/948287/invitation,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:28 CST 2022","222","","test_api_all","","","","GetRoomModeSettings2，历史讨论316229","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:38 CST 2022","Fri Nov 25 11:10:38 CST 2022","152","","test_api_all","","","","查询会议授权的管理员信息，查询成功","请求方法是 GET，请求url是 /api/meetings/948947/authorizations?id=335239&userRight=1&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:58 CST 2022","Fri Nov 25 11:10:58 CST 2022","201","","test_api_all","","","","密码为空，修改成功","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:25 CST 2022","Fri Nov 25 11:12:25 CST 2022","124","","test_api_all","","","","roomid为空，新增失败","请求方法是 POST，请求url是 /security/meeting/data,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:51 CST 2022","Fri Nov 25 11:10:51 CST 2022","145","","test_api_all","","","","昵称为空，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:13 CST 2022","Fri Nov 25 11:10:13 CST 2022","1","","test_api_all","","","","后台登录前-获取sessionid","请求方法是 GET，请求url是 ,请求头是 {}"
"passed","Fri Nov 25 11:10:02 CST 2022","Fri Nov 25 11:10:02 CST 2022","241","","test_api_all","","","","验证坐标点，发送短信验证码","请求方法是 POST，请求url是 /open/image/verification,请求头是 {""content-type"":""application/json""}"
"passed","Fri Nov 25 11:10:30 CST 2022","Fri Nov 25 11:10:30 CST 2022","138","","test_api_all","","","","部门管理员登录","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:45 CST 2022","Fri Nov 25 11:10:45 CST 2022","166","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:15 CST 2022","Fri Nov 25 11:10:15 CST 2022","162","","test_api_all","","","","部门名称合法字符，修改成功","请求方法是 PUT，请求url是 /api/customer/departments/${editdepartment1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，新自定义无 316317","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:40 CST 2022","Fri Nov 25 11:10:40 CST 2022","165","","test_api_all","","","","会议日程","请求方法是 GET，请求url是 /api/meetings/schedules,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:12 CST 2022","Fri Nov 25 11:10:12 CST 2022","238","","test_api_all","","","","验证坐标点，发送短信验证码","请求方法是 POST，请求url是 /open/image/verification,请求头是 {""content-type"":""application/json""}"
"passed","Fri Nov 25 11:10:08 CST 2022","Fri Nov 25 11:10:08 CST 2022","516","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"skipped","Fri Nov 25 11:12:20 CST 2022","Fri Nov 25 11:12:20 CST 2022","1","","test_api_all","","","","删除部门，删除成功","请求方法是 DELETE，请求url是 /api/customer/departments/${department1},请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:21 CST 2022","Fri Nov 25 11:10:22 CST 2022","227","","test_api_all","","","","注册，获取验证图片","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613568887741&type=register,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认讨论-讨论316583","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:01 CST 2022","Fri Nov 25 11:10:02 CST 2022","298","","test_api_all","","","","获取验证图片，获取id","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613008887741&type=register,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"passed","Fri Nov 25 11:10:15 CST 2022","Fri Nov 25 11:10:15 CST 2022","136","","test_api_all","","","","部门名称超过64位，修改失败","请求方法是 PUT，请求url是 /api/customer/departments/${editdepartment1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:52 CST 2022","Fri Nov 25 11:10:53 CST 2022","144","","test_api_all","","","","状态为空，用户添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:42 CST 2022","1","","test_api_all","","","","测试1",""
"passed","Fri Nov 25 11:10:26 CST 2022","Fri Nov 25 11:10:27 CST 2022","578","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"skipped","Fri Nov 25 11:10:45 CST 2022","Fri Nov 25 11:10:45 CST 2022","0","","test_api_all","","","","测试1",""
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","0","","test_api_all","","","","终端序列号已激活已绑定4K，终端续费4K产品生效成功","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:41 CST 2022","Fri Nov 25 11:10:41 CST 2022","136","","test_api_all","","","","历史会议翻页查询，查询成功","请求方法是 GET，请求url是 /api/meeting/logs?searchType=0&page=2&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:01 CST 2022","Fri Nov 25 11:11:01 CST 2022","196","","test_api_all","","","","导出指定用户","请求方法是 POST，请求url是 /api/customer/users/excel,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:55 CST 2022","Fri Nov 25 11:10:55 CST 2022","191","","test_api_all","","","","修改其他企业用户，修改失败","请求方法是 PATCH，请求url是 /api/customer/users/password,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:54 CST 2022","Fri Nov 25 11:10:55 CST 2022","494","","test_api_all","","","","名称查询用户","请求方法是 GET，请求url是 /api/customer/users?searchType=1&searchValue=Aabcdefghijklmn,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:29 CST 2022","170","","test_api_all","","","","GetRoomModeSettings2，历史会控316233","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:12 CST 2022","Fri Nov 25 11:10:12 CST 2022","507","","test_api_all","","","","登录dal服务器，从log获取验证验证码接口所需的code","请求方法是 None，请求url是 None,请求头是 {}"
"passed","Fri Nov 25 11:12:21 CST 2022","Fri Nov 25 11:12:24 CST 2022","3223","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:20 CST 2022","Fri Nov 25 11:10:20 CST 2022","490","","test_api_all","","","","登录dal服务器，从log获取验证坐标点接口所需的data","请求方法是 None，请求url是 None,请求头是 {}"
"passed","Fri Nov 25 11:12:32 CST 2022","Fri Nov 25 11:12:32 CST 2022","144","","test_api_all","","","","record服务_关闭入会自动录制，仅录音频，视频和数据平铺显示","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:12:33 CST 2022","Fri Nov 25 11:12:33 CST 2022","125","","test_api_all","","","","record服务_关闭入会自动录制，仅录音频，视频和数据平铺显示","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:12:27 CST 2022","Fri Nov 25 11:12:27 CST 2022","140","","test_api_all","","","","roomid为其他企业会议室，修改成功","请求方法是 PUT，请求url是 /security/meeting/data/${id1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:56 CST 2022","Fri Nov 25 11:10:56 CST 2022","127","","test_api_all","","","","用户id为空修改失败","请求方法是 PATCH，请求url是 /api/customer/users/password,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:22 CST 2022","Fri Nov 25 11:10:23 CST 2022","263","","test_api_all","","","","修改绑定手机号，获取验证图片","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613568887741&type=rebind,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认讨论-音视频自动316567","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:59 CST 2022","Fri Nov 25 11:10:59 CST 2022","154","","test_api_all","","","","昵称包含特殊字符，添加失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:58 CST 2022","Fri Nov 25 11:10:58 CST 2022","167","","test_api_all","","","","类型为无效值，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:01 CST 2022","Fri Nov 25 11:12:01 CST 2022","178","","test_api_all","","","","导入大于2000条数据，导入失败","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:31 CST 2022","Fri Nov 25 11:12:32 CST 2022","139","","test_api_all","","","","record服务_传参自定义入会自动录制时间，完整录制（有主讲），视频和数据等比完整显示","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，新预约讨论317159","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:28 CST 2022","164","","test_api_all","","","","GetRoomModeSettings2，历史培训316231","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:11:04 CST 2022","Fri Nov 25 11:11:04 CST 2022","158","","test_api_all","","","","身份不存在，导入失败","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","10","","test_api_all","","","","不输入部门名称新增部门","请求方法是 POST，请求url是 /companies/departments,请求头是 {""content-type"":""application/json"",""Key-Code"":""${Key-Code}""}"
"passed","Fri Nov 25 11:12:29 CST 2022","Fri Nov 25 11:12:29 CST 2022","144","","test_api_all","","","","GetRoomModeSettings2，历史自定义-音视频自己 316239","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:24 CST 2022","Fri Nov 25 11:10:25 CST 2022","245","","test_api_all","","","","登录，获取验证图片","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613654222210&type=login,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"passed","Fri Nov 25 11:10:33 CST 2022","Fri Nov 25 11:10:33 CST 2022","132","","test_api_all","","","","禁用邀请码，信息返回正确","请求方法是 GET，请求url是 /api/meetings/335237/invitation,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","1","","test_api_all","","","","终端序列号已激活未绑定4K，终端续费产品4K生效成功","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","0","","test_api_all","","","","订单id不存在，续费产品生效失败","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:38 CST 2022","Fri Nov 25 11:10:38 CST 2022","144","","test_api_all","","","","翻页查询会议授权信息，查询成功","请求方法是 GET，请求url是 /api/meetings/335237/authorizations?id=335237&userRight=&page=2&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:39 CST 2022","Fri Nov 25 11:10:39 CST 2022","161","","test_api_all","","","","授权角色为空，默认为参会人","请求方法是 POST，请求url是 /api/meetings/948947/authorizations/excel,请求头是 {""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:07 CST 2022","Fri Nov 25 11:10:07 CST 2022","140","","test_api_all","","","","手机号密码登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","12","","test_api_all","","","","keycode错误新增部门","请求方法是 POST，请求url是 /companies/departments,请求头是 {""content-type"":""application/json"",""Key-Code"":""a0627b08e6adb8d9df67562e003ebcb9fd733e211ab63a6dd89ea0fb732c8c4618cb521d8f59ce6158dd68f4bede016359f991420ffe1ece7b0a21220ff0b44d445""}"
"passed","Fri Nov 25 11:10:53 CST 2022","Fri Nov 25 11:10:53 CST 2022","144","","test_api_all","","","","邮箱格式错误，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:55 CST 2022","Fri Nov 25 11:10:55 CST 2022","151","","test_api_all","","","","名称查询用户","请求方法是 GET，请求url是 /api/customer/users?searchType=1&searchValue=停用状态,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认培训-历史讨论316265","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:20 CST 2022","Fri Nov 25 11:12:20 CST 2022","1","","test_api_all","","","","查询企业信息","请求方法是 PUT，请求url是 /api/v1/company/profile,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:16 CST 2022","Fri Nov 25 11:10:16 CST 2022","160","","test_api_all","","","","删除部门，删除成功","请求方法是 DELETE，请求url是 /api/customer/departments/${editdepartment1},请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","1","","test_api_all","","","","GetRoomModeSettings2，新即时讨论1000000003","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:18 CST 2022","Fri Nov 25 11:10:19 CST 2022","167","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
